TOKUISAKI.CSV
"得意先コード","納入先コード","相手先区分","諸口区分","TokNGKBN","請求先コード","得意先略称","担当者コード","締め日１","締め日２","入金日１","入金日２","サイト","TokNyuSit2","売上端数処理区分","消費税端数処理区分","TokCurrency","消費税単位区分","伝票発行時期","伝票様式ＮＯ","伝票記号","伝票番号桁数","伝票採番区分","出荷ﾘｰﾄﾞﾀｲﾑ","売上送信区分","単価ﾁｪｯｸ区分","運送業者ｺｰﾄﾞ","便ｺｰﾄﾞ","請求書発行有無区分","出荷元工場","出荷元倉庫","TokAreCD","自由使用欄１","自由使用欄２","自由使用欄３","自由使用欄４","自由使用欄５","TokFree6","TokFree7","TokFree8","TokFree9","TokFree10"
"T2880","JUS05","5","","","T2880","丸一海運","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","MAE01","5","","","T2880","丸一海運","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","MAE02","5","","","T2880","築港横浜","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","MAI01","5","","","T2880","㈱築港　横浜","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","MAI03","5","","","T2880","日通商事㈱成田サテラ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","MAI04","5","","","T2880","築港横浜　第２","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","TES01","5","","","T2880","丸一海運","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","TES02","5","","","T2880","築港横浜","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","TES03","5","","","T2880","日通商事　成田梱包","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","TES04","5","","","T2880","西鉄物流㈱","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","TES05","5","","","T2880","築港横浜　第２","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","TES06","5","","","T2880","西鉄物流㈱成田梱包","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","USF01","5","","","T2880","西鉄物流","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","USF02","5","","","T2880","朝日森運輸","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","USF03","5","","","T2880","築港横浜　第２","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","USF04","5","","","T2880","西鉄物流","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","VES01","5","","","T2880","日通商事成田","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","VES02","5","","","T2880","築港横浜","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","VES03","5","","","T2880","JALカーゴサービス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","0","","","","","","","","",""
"T2880","VES04","5","","","T2880","丸一海運","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","VES05","5","","","T2880","築港横浜　第２","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","WUS01","5","","","T2880","日通商事㈱成田ｻﾃﾗｲﾄ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2880","WUS02","5","","","T2880","築港横浜　第２","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","1","","","","","","","","","","","","","","","",""
"T2890","","4","","","T2890","ホンダ太陽","000210","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2890","H066","5","","","T2890","ホンダ太陽 日出工場","000210","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2900","","4","","","T2900","極東","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2900","H032","5","","","T2900","極東","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2900","H033","5","","","T2900","森谷真空　藤沢工場","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2900","H034","5","","","T2900","㈱森谷真空　塚越工場","","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2900","H083","5","","","T2900","パナソニックライティ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2900","H126","5","","","T2900","㈱森谷真空　塚越工場","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2900","USS01","5","","","T2900","イイノエンター","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2900","USS02","5","","","T2900","郵船航空サービス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2900","USS03","5","","","T2900","西鉄物流　成田","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2920","","4","","","T2920","市光生産技術","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2920","H080","5","","","T2920","市光藤岡","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2920","H081","5","","","T2920","九州市光","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T2960","","4","","","T2960","フィアロコーポ狭山","000210","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2960","H044","5","","","T2960","フィアロコーポ","000210","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T2960","H166","5","","","T2960","ﾌｨｱﾛｺｰﾎﾟ 栃木工場","000210","31","","25","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3010","","4","","","T3010","津田","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3010","H102","5","","","T3010","津田　本社","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3010","H103","5","","","T3010","津田　騎西","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3010","H117","5","","","T3010","津田　川里","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3020","","4","","","T3020","トータス技実","000290","20","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3050","","4","","","T3050","新潟三桂","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3060","","4","","","T3060","日産","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3060","H029","5","","","T3060","日産テクニカル","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3060","H030","5","","","T3060","日産トレーディング","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3080","","4","","","T3080","アイテム","000210","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3090","","4","","","T3090","オズワークス　インタ","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3090","CHD01","5","","","T3090","阪神エアーカーゴ","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3090","CHD02","5","","","T3090","ＮＳカーゴ","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3090","CHD03","5","","","T3090","サンリツ","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3090","CHD04","5","","","T3090","ボルテックス","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3090","H078","5","","","T3090","井沢工業","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3100","","4","","","T3100","アシスト","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3110","","4","","","T3110","日研","000210","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3110","H031","5","","","T3110","日研産業メッキ部","000210","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3120","","4","","","T3120","上原ネームプレート","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3130","","4","","","T3130","日本バンパー","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3140","","4","","","T3140","新潟テクノ","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3150","","4","","","T3150","アドバンス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3160","","4","","","T3160","東海電装","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3160","H055","5","","","T3160","東海化成","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3160","H056","5","","","T3160","三協化学","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3160","H060","5","","","T3160","ＹＫＰ","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3160","H065","5","","","T3160","木島工作所","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3160","H070","5","","","T3160","ＮＴメカトロ","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3160","H136","5","","","T3160","南部化成　裾野","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3160","H137","5","","","T3160","白金鍍金","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3160","H157","5","","","T3160","トリックス","000210","31","","25","","01","","0","1","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3170","","4","","","T3170","河口化学","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3170","CHK01","5","","","T3170","㈱築港ﾎﾟｰﾄｱｲﾗﾝﾄﾞ","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3180","","4","","","T3180","ＤＩＭ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3180","H046","5","","","T3180","アサヒプロダクト","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3190","","4","","","T3190","ＤＢＣ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3200","","4","","","T3200","三和","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3200","H059","5","","","T3200","三和　美濃工場","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3210","","4","","","T3210","中島商会","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3210","H061","5","","","T3210","ランズバーグ","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3220","","4","","","T3220","エイアイエム","000210","31","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3220","H154","5","","","T3220","ディアンドディ","000210","31","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3230","","4","","","T3230","ワールド　ホイール","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3240","","4","","","T3240","グリーンピース","000210","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3240","H064","5","","","T3240","日南","000210","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3250","","4","","","T3250","ニコン","000210","20","","31","","02","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3260","","4","","","T3260","ファーム ファクトリ","000200","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3270","","4","","","T3270","エスイーワークス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3280","","4","","","T3280","箔栄社　第一塗装","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3290","","4","","","T3290","不二蒸着","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3290","H069","5","","","T3290","富士産業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3300","","4","","","T3300","ボルテックス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3300","CHD01","5","","","T3300","サンリツ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3300","CHD05","5","","","T3300","鶴見倉庫","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3310","","4","","","T3310","大橋化学","000210","20","","10","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3310","H072","5","","","T3310","ダイテック","000210","20","","10","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3320","","4","","","T3320","東立工芸","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3330","","4","","","T3330","新技術","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3340","","4","","","T3340","フォルム","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3340","H082","5","","","T3340","フォルム　別館","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3350","","4","","","T3350","南部化成　裾野","000210","31","","31","","01","","0","1","","1","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3350","H098","5","","","T3350","原田塗装","000210","31","","31","","01","","0","1","","1","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3350","H105","5","","","T3350","真永","000210","31","","31","","01","","0","1","","1","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3350","H145","5","","","T3350","光輝社焼津","000210","31","","31","","01","","0","1","","1","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3360","","4","","","T3360","二葉","000200","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3360","H106","5","","","T3360","白金鍍金","000200","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3370","","4","","","T3370","アイ・ライティング","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3380","","4","","","T3380","市光工業伊勢原","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3380","H200","5","","","T3380","市光工業　厚木","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3381","","4","","","T3380","市光藤岡","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3390","","4","","","T3390","双日","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3390","BRS01","5","","","T3390","スカイパッキング","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3400","","4","","","T3400","表面化工","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3410","","4","","","T3410","横浜化成","000210","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3410","H099","5","","","T3410","オーデリック","000210","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3420","","4","","","T3420","日東光学","000210","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3430","","4","","","T3430","小糸","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3440","","4","","","T3440","九州南部化成","000210","25","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3450","","4","","","T3450","野口工芸","000210","25","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3460","","4","","","T3460","パナソニック照明","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3460","H118","5","","","T3460","パナソニック照明","000200","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3470","","4","","","T3470","稲垣産業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3470","H162","5","","","T3470","明和工業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3480","","4","","","T3480","岩崎電気","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3490","","4","","","T3490","東洋加工","000290","25","","25","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3500","","4","","","T3500","高圧化工","000440","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3500","H189","5","","","T3500","ﾏｽﾆ","000440","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","","4","","","T3510","豊通ｹﾐﾌﾟﾗｽ 東京","000210","31","","31","","01","","0","0","","","0","00",".","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3510","H130","5","","","T3510","協和理化学工業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","H139","5","","","T3510","豊田合成","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","KOT01","5","","","T3510","愛知陸運株式会社","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","PKO01","5","","","T3510","ｼｰｶﾞﾙ・ｾﾝﾄﾚｱ・ﾀｰﾐﾅﾙ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","PKO02","5","","","T3510","豊通物流","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","PKO03","5","","","T3510","名港海運㈱空見梱包","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3510","PKO04","5","","","T3510","名港海運(株)西二区","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3520","","4","","","T3520","美光産業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3530","","4","","","T3530","大塚プラスチック","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3540","","4","","","T3540","京葉真空テクノ","000210","31","","10","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3550","","4","","","T3550","井沢工業","000290","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3560","","4","","","T3560","ＣＢＣ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3570","","4","","","T3570","トウプラス","000210","31","","20","","00","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3580","","4","","","T3580","友仁","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3590","","4","","","T3590","エイアイエム　群馬","000210","31","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3600","","4","","","T3600","三和バキューム","000200","20","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3610","","4","","","T3610","ｼﾊﾞｯｸｽ・ﾃﾞｽﾓ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3620","","4","","","T3620","サナック","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3630","","4","","","T3630","島田工業所　川口","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3640","","4","","","T3640","三光合成","000210","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3650","","4","","","T3650","板通","000210","20","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3660","","4","","","T3660","シェリー","000290","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3660","H171","5","","","T3660","シェリー","000290","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3670","","4","","","T3670","ATE","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3680","","4","","","T3680","玉川","000200","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3680","H174","5","","","T3680","玉川電器㈱宮城","000200","31","","20","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3690","","4","","","T3690","大友製作所","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3690","H176","5","","","T3690","川添工業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3690","H177","5","","","T3690","オーラ産業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3700","","4","","","T3700","川添工業","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3710","","4","","","T3710","西東京ケミックス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3710","VEN01","5","","","T3710","舟津産業","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3720","","4","","","T3720","島津製作所","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3730","","4","","","T3730","ﾌﾟﾗｼｰｽﾞ","000210","31","","15","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3740","","4","","","T3740","長瀬産業　ｺｰﾃｨﾝｸﾞ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3740","THT01","5","","","T3740","築港横浜　第２","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3740","THT02","5","","","T3740","西鉄物流 成田","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3750","","4","","","T3750","島津産機ｼｽﾃﾑｽﾞ","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3750","H193","5","","","T3750","柿原工業","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3760","","4","","","T3760","秩父ｲﾜｻｷ","000210","20","","15","","00","","0","1","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3770","","4","","","T3770","小糸製作所　静岡","000210","31","","31","","00","","0","0","","","0","00","","","0","0","","","","","","","","","0","","","","","","","","",""
"T3780","","4","","","T3780","豊田通商　浜松","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3780","H195","5","","","T3780","タキ倉庫　榛南","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3780","H196","5","","","T3780","九州南部化成㈱蒸着課","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3780","H199","5","","","T3780","小糸九州","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3790","","4","","","T3790","LIXIL","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3800","","4","","","T3800","アペックス","000210","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3810","","4","","","T3810","シモダ","000210","31","","31","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3810","H198","5","","","T3810","伊丹塗料　所沢","000210","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3820","","4","","","T3820","津田工業　本社機構","000440","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3820","H201","5","","","T3820","津田　川里","000440","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3820","H204","5","","","T3820","津田　東松山","000440","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3830","","4","","","T3830","スリードリーム","000290","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3830","H202","5","","","T3830","ﾌｸﾀﾞｺｰﾎﾟﾚｰｼｮﾝ","000290","31","","31","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T3840","","4","","","T3840","ｵｳﾙ･ｸﾗﾌﾄ","000290","31","","31","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3850","","4","","","T3850","富士ﾒﾀﾙ","000440","20","","02","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T3850","H205","5","","","T3850","富士ﾒﾀﾙ第2工場","000290","20","","02","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
